timestamp,open,high,low,close,volume
2025-01-02 09:00:00,162.04,162.093,161.955,162.0,129
2025-01-02 09:01:00,162.008,162.039,161.911,161.996,137
2025-01-02 09:02:00,162.016,162.074,161.931,162.02,142
2025-01-02 09:03:00,162.019,162.096,161.976,162.0,91
2025-01-02 09:04:00,161.959,162.021,161.851,161.995,482
2025-01-02 09:05:00,162.116,162.184,161.99,162.108,226
2025-01-02 09:06:00,162.198,162.282,162.079,162.162,192
2025-01-02 09:07:00,162.149,162.181,162.117,162.132,73
2025-01-02 09:08:00,162.076,162.18,162.021,162.067,336
2025-01-02 09:09:00,162.084,162.12,162.071,162.096,228
2025-01-02 09:10:00,162.107,162.187,162.073,162.147,219
2025-01-02 09:11:00,162.105,162.197,162.029,162.081,314
2025-01-02 09:12:00,162.076,162.151,162.021,162.065,273
2025-01-02 09:13:00,162.146,162.229,162.029,162.096,125
2025-01-02 09:14:00,162.05,162.185,162.006,162.066,107
2025-01-02 09:15:00,162.024,162.102,161.964,162.072,220
2025-01-02 09:16:00,161.965,162.074,161.944,162.002,70
2025-01-02 09:17:00,161.93,162.009,161.831,161.941,372
2025-01-02 09:18:00,161.91,161.988,161.799,161.907,457
2025-01-02 09:19:00,161.919,162.018,161.892,161.923,149
2025-01-02 09:20:00,161.957,162.063,161.824,161.897,133
2025-01-02 09:21:00,161.993,162.085,161.898,161.967,443
2025-01-02 09:22:00,161.971,162.002,161.937,161.966,94
2025-01-02 09:23:00,161.885,162.0,161.794,161.918,268
2025-01-02 09:24:00,161.893,161.966,161.817,161.952,454
2025-01-02 09:25:00,161.94,162.022,161.828,161.962,412
2025-01-02 09:26:00,161.941,162.024,161.835,161.954,204
2025-01-02 09:27:00,161.908,162.003,161.803,161.883,294
2025-01-02 09:28:00,161.713,161.837,161.695,161.732,111
2025-01-02 09:29:00,161.684,161.743,161.664,161.699,486
2025-01-02 09:30:00,161.7,161.73,161.588,161.669,474
2025-01-02 09:31:00,161.509,161.581,161.394,161.509,280
2025-01-02 09:32:00,161.556,161.622,161.46,161.536,51
2025-01-02 09:33:00,161.531,161.564,161.512,161.553,441
2025-01-02 09:34:00,161.577,161.605,161.481,161.55,194
2025-01-02 09:35:00,161.499,161.519,161.395,161.503,145
2025-01-02 09:36:00,161.402,161.494,161.345,161.43,388
2025-01-02 09:37:00,161.368,161.408,161.292,161.379,245
2025-01-02 09:38:00,161.241,161.352,161.125,161.266,96
2025-01-02 09:39:00,161.248,161.346,161.216,161.255,112
2025-01-02 09:40:00,160.986,161.114,160.897,161.035,148
2025-01-02 09:41:00,160.981,161.079,160.892,161.02,356
2025-01-02 09:42:00,160.949,161.035,160.85,160.967,239
2025-01-02 09:43:00,160.905,161.07,160.864,160.965,399
2025-01-02 09:44:00,160.993,161.05,160.869,160.974,290
2025-01-02 09:45:00,161.039,161.061,160.988,161.013,305
2025-01-02 09:46:00,160.903,160.964,160.824,160.907,489
2025-01-02 09:47:00,160.87,160.974,160.816,160.845,101
2025-01-02 09:48:00,160.844,160.992,160.738,160.873,231
2025-01-02 09:49:00,160.881,160.956,160.835,160.906,301
2025-01-02 09:50:00,160.973,161.043,160.854,160.981,211
2025-01-02 09:51:00,160.991,161.057,160.928,161.008,497
2025-01-02 09:52:00,160.901,161.004,160.858,160.929,425
2025-01-02 09:53:00,161.02,161.118,160.998,161.015,319
2025-01-02 09:54:00,160.987,161.038,160.92,161.004,153
2025-01-02 09:55:00,161.052,161.102,160.984,161.037,189
2025-01-02 09:56:00,161.048,161.13,160.94,161.041,194
2025-01-02 09:57:00,161.027,161.062,160.997,161.025,228
2025-01-02 09:58:00,161.018,161.109,160.903,161.043,212
2025-01-02 09:59:00,161.147,161.188,161.038,161.178,460
2025-01-02 10:00:00,161.124,161.246,161.06,161.181,80
2025-01-02 10:01:00,161.136,161.25,161.092,161.16,346
2025-01-02 10:02:00,161.202,161.253,161.092,161.202,171
2025-01-02 10:03:00,161.244,161.284,161.2,161.237,216
2025-01-02 10:04:00,161.183,161.241,161.148,161.191,162
2025-01-02 10:05:00,161.135,161.181,161.116,161.145,420
2025-01-02 10:06:00,161.098,161.199,160.985,161.128,139
2025-01-02 10:07:00,161.277,161.349,161.208,161.296,454
2025-01-02 10:08:00,161.243,161.256,161.162,161.238,216
2025-01-02 10:09:00,161.175,161.221,161.105,161.158,59
2025-01-02 10:10:00,161.166,161.272,161.15,161.184,329
2025-01-02 10:11:00,161.119,161.208,161.079,161.154,465
2025-01-02 10:12:00,160.969,161.074,160.922,160.968,401
2025-01-02 10:13:00,160.968,161.083,160.809,160.894,474
2025-01-02 10:14:00,160.835,160.895,160.71,160.809,455
2025-01-02 10:15:00,160.961,161.02,160.899,160.937,217
2025-01-02 10:16:00,160.946,160.984,160.91,160.932,319
2025-01-02 10:17:00,160.916,160.942,160.79,160.898,355
2025-01-02 10:18:00,160.929,161.033,160.815,160.885,443
2025-01-02 10:19:00,160.848,161.018,160.736,160.917,233
2025-01-02 10:20:00,160.97,161.015,160.883,160.984,226
2025-01-02 10:21:00,160.917,161.033,160.893,160.957,475
2025-01-02 10:22:00,161.029,161.089,160.904,160.998,163
2025-01-02 10:23:00,161.091,161.159,161.031,161.093,287
2025-01-02 10:24:00,160.924,161.047,160.901,160.957,486
2025-01-02 10:25:00,160.898,160.997,160.775,160.88,65
2025-01-02 10:26:00,160.886,160.942,160.776,160.878,458
2025-01-02 10:27:00,160.932,160.983,160.823,160.923,149
2025-01-02 10:28:00,160.843,161.002,160.753,160.904,424
2025-01-02 10:29:00,160.959,161.093,160.873,160.975,123
2025-01-02 10:30:00,161.05,161.13,160.983,161.017,117
2025-01-02 10:31:00,161.071,161.097,161.015,161.079,136
2025-01-02 10:32:00,161.193,161.234,161.052,161.171,491
2025-01-02 10:33:00,161.211,161.26,161.075,161.192,387
2025-01-02 10:34:00,161.188,161.254,161.176,161.216,329
2025-01-02 10:35:00,161.132,161.217,161.046,161.148,164
2025-01-02 10:36:00,161.092,161.22,160.981,161.106,201
2025-01-02 10:37:00,161.116,161.239,161.093,161.128,104
2025-01-02 10:38:00,160.986,161.099,160.926,160.998,385
2025-01-02 10:39:00,161.006,161.038,160.987,161.026,131
2025-01-02 10:40:00,160.982,161.038,160.914,160.967,424
2025-01-02 10:41:00,160.915,161.001,160.86,160.959,67
2025-01-02 10:42:00,160.942,161.048,160.826,160.924,437
2025-01-02 10:43:00,160.975,160.997,160.931,160.944,144
2025-01-02 10:44:00,160.796,160.903,160.75,160.841,496
2025-01-02 10:45:00,160.86,160.979,160.787,160.828,285
2025-01-02 10:46:00,160.874,160.93,160.769,160.885,221
2025-01-02 10:47:00,160.949,161.051,160.931,160.979,359
2025-01-02 10:48:00,160.88,160.988,160.84,160.915,298
2025-01-02 10:49:00,160.862,160.875,160.841,160.861,154
2025-01-02 10:50:00,160.797,160.924,160.693,160.808,359
2025-01-02 10:51:00,160.696,160.781,160.625,160.733,393
2025-01-02 10:52:00,160.716,160.865,160.685,160.753,356
2025-01-02 10:53:00,160.629,160.655,160.604,160.633,136
2025-01-02 10:54:00,160.68,160.787,160.522,160.625,130
2025-01-02 10:55:00,160.499,160.515,160.479,160.501,151
2025-01-02 10:56:00,160.54,160.621,160.502,160.531,349
2025-01-02 10:57:00,160.522,160.603,160.415,160.526,404
2025-01-02 10:58:00,160.506,160.616,160.385,160.478,469
2025-01-02 10:59:00,160.454,160.541,160.373,160.495,226
2025-01-02 11:00:00,160.438,160.497,160.386,160.46,305
2025-01-02 11:01:00,160.355,160.437,160.316,160.378,63
2025-01-02 11:02:00,160.503,160.599,160.491,160.52,459
2025-01-02 11:03:00,160.477,160.553,160.462,160.49,453
2025-01-02 11:04:00,160.483,160.535,160.424,160.484,145
2025-01-02 11:05:00,160.581,160.612,160.495,160.524,92
2025-01-02 11:06:00,160.506,160.595,160.383,160.482,283
2025-01-02 11:07:00,160.294,160.36,160.28,160.306,440
2025-01-02 11:08:00,160.282,160.401,160.2,160.284,460
2025-01-02 11:09:00,160.238,160.342,160.095,160.159,225
2025-01-02 11:10:00,160.169,160.219,160.134,160.164,142
2025-01-02 11:11:00,160.093,160.208,160.065,160.119,69
2025-01-02 11:12:00,160.209,160.312,160.118,160.207,468
2025-01-02 11:13:00,160.267,160.349,160.183,160.274,253
2025-01-02 11:14:00,160.283,160.317,160.253,160.301,399
2025-01-02 11:15:00,160.351,160.384,160.283,160.342,172
2025-01-02 11:16:00,160.417,160.55,160.391,160.431,101
2025-01-02 11:17:00,160.384,160.494,160.308,160.387,97
2025-01-02 11:18:00,160.427,160.517,160.384,160.403,78
2025-01-02 11:19:00,160.162,160.238,160.049,160.217,340
2025-01-02 11:20:00,160.116,160.187,160.02,160.125,193
2025-01-02 11:21:00,160.075,160.22,159.996,160.12,440
2025-01-02 11:22:00,160.146,160.197,160.098,160.168,270
2025-01-02 11:23:00,160.079,160.167,160.025,160.077,463
2025-01-02 11:24:00,160.094,160.208,160.062,160.08,298
2025-01-02 11:25:00,160.089,160.144,160.065,160.091,152
2025-01-02 11:26:00,160.106,160.176,160.071,160.1,196
