timestamp,open,high,low,close,volume
2025-01-02 00:00:00,187.963,188.069,187.897,187.973,451
2025-01-02 00:01:00,188.011,188.066,187.996,188.009,275
2025-01-02 00:02:00,188.058,188.207,188.001,188.097,94
2025-01-02 00:03:00,188.142,188.224,188.051,188.128,400
2025-01-02 00:04:00,188.207,188.293,188.013,188.138,262
2025-01-02 00:05:00,188.07,188.143,188.037,188.087,327
2025-01-02 00:06:00,187.989,188.049,187.927,188.004,425
2025-01-02 00:07:00,188.05,188.199,187.973,188.071,446
2025-01-02 00:08:00,188.082,188.163,188.017,188.099,307
2025-01-02 00:09:00,188.201,188.295,188.076,188.161,475
2025-01-02 00:10:00,188.11,188.138,187.969,188.066,381
2025-01-02 00:11:00,188.025,188.134,187.995,188.049,356
2025-01-02 00:12:00,188.173,188.27,188.052,188.181,141
2025-01-02 00:13:00,188.135,188.284,188.065,188.153,128
2025-01-02 00:14:00,188.091,188.219,188.003,188.155,314
2025-01-02 00:15:00,188.233,188.323,188.088,188.223,107
2025-01-02 00:16:00,188.179,188.262,188.105,188.15,444
2025-01-02 00:17:00,188.101,188.205,188.017,188.088,400
2025-01-02 00:18:00,188.046,188.196,187.975,188.064,484
2025-01-02 00:19:00,188.081,188.175,187.961,188.085,408
2025-01-02 00:20:00,188.037,188.053,187.982,188.027,462
2025-01-02 00:21:00,188.022,188.158,187.907,188.023,460
2025-01-02 00:22:00,187.973,188.07,187.886,187.962,213
2025-01-02 00:23:00,187.883,187.994,187.803,187.878,198
2025-01-02 00:24:00,187.812,187.875,187.787,187.826,168
2025-01-02 00:25:00,187.709,187.792,187.632,187.72,494
2025-01-02 00:26:00,187.757,187.832,187.683,187.753,121
2025-01-02 00:27:00,187.814,187.825,187.682,187.789,316
2025-01-02 00:28:00,187.8,187.844,187.666,187.825,330
2025-01-02 00:29:00,187.768,187.847,187.636,187.804,477
2025-01-02 00:30:00,187.78,187.89,187.68,187.729,474
2025-01-02 00:31:00,187.565,187.693,187.454,187.574,370
2025-01-02 00:32:00,187.617,187.661,187.535,187.623,68
2025-01-02 00:33:00,187.521,187.596,187.397,187.571,463
2025-01-02 00:34:00,187.573,187.703,187.475,187.556,179
2025-01-02 00:35:00,187.498,187.547,187.402,187.475,260
2025-01-02 00:36:00,187.625,187.649,187.54,187.626,256
2025-01-02 00:37:00,187.533,187.641,187.402,187.558,295
2025-01-02 00:38:00,187.513,187.527,187.399,187.456,331
2025-01-02 00:39:00,187.335,187.486,187.286,187.361,166
2025-01-02 00:40:00,187.248,187.365,187.16,187.324,457
2025-01-02 00:41:00,187.345,187.43,187.293,187.32,371
2025-01-02 00:42:00,187.246,187.484,187.13,187.347,434
2025-01-02 00:43:00,187.233,187.333,187.147,187.26,359
2025-01-02 00:44:00,187.254,187.34,187.185,187.287,147
2025-01-02 00:45:00,187.334,187.375,187.164,187.269,220
2025-01-02 00:46:00,187.283,187.371,187.138,187.277,374
2025-01-02 00:47:00,187.256,187.31,187.094,187.232,329
2025-01-02 00:48:00,187.326,187.418,187.222,187.249,174
2025-01-02 00:49:00,187.234,187.352,187.181,187.236,128
2025-01-02 00:50:00,187.177,187.256,187.028,187.135,362
