timestamp,open,high,low,close,volume
2025-01-02 09:00:00,149.97,150.03,149.916,150.0,231
2025-01-02 09:05:00,149.997,150.081,149.833,149.974,146
2025-01-02 09:10:00,150.058,150.109,149.984,150.045,432
2025-01-02 09:15:00,149.948,150.068,149.857,149.944,483
2025-01-02 09:20:00,149.941,149.993,149.801,149.885,229
2025-01-02 09:25:00,149.928,150.048,149.901,149.92,357
2025-01-02 09:30:00,150.08,150.216,149.862,150.015,368
2025-01-02 09:35:00,150.072,150.207,149.981,150.107,117
2025-01-02 09:40:00,150.099,150.195,150.028,150.107,250
2025-01-02 09:45:00,150.116,150.266,150.079,150.096,329
2025-01-02 09:50:00,150.127,150.274,150.007,150.114,370
2025-01-02 09:55:00,150.235,150.305,150.187,150.242,271
2025-01-02 10:00:00,150.331,150.435,150.316,150.365,303
2025-01-02 10:05:00,150.305,150.354,150.219,150.309,341
2025-01-02 10:10:00,150.212,150.229,150.107,150.205,371
2025-01-02 10:15:00,150.045,150.144,149.999,150.094,473
2025-01-02 10:20:00,150.011,150.142,149.851,150.091,244
2025-01-02 10:25:00,150.067,150.187,149.924,150.044,487
2025-01-02 10:30:00,150.051,150.088,149.905,150.052,116
2025-01-02 10:35:00,150.09,150.156,150.044,150.075,175
2025-01-02 10:40:00,149.953,150.085,149.907,149.981,436
2025-01-02 10:45:00,150.032,150.161,149.845,149.993,163
2025-01-02 10:50:00,150.075,150.159,149.95,150.001,208
2025-01-02 10:55:00,150.034,150.159,149.906,150.028,362
2025-01-02 11:00:00,150.058,150.253,149.969,150.103,106
2025-01-02 11:05:00,150.261,150.302,150.147,150.252,389
2025-01-02 11:10:00,150.41,150.495,150.276,150.357,417
2025-01-02 11:15:00,150.359,150.483,150.212,150.426,358
2025-01-02 11:20:00,150.533,150.551,150.39,150.449,139
2025-01-02 11:25:00,150.443,150.571,150.32,150.447,116
2025-01-02 11:30:00,150.454,150.51,150.392,150.426,371
2025-01-02 11:35:00,150.567,150.589,150.423,150.547,201
2025-01-02 11:40:00,150.452,150.603,150.376,150.471,404
2025-01-02 11:45:00,150.513,150.649,150.392,150.502,58
2025-01-02 11:50:00,150.529,150.656,150.516,150.567,276
2025-01-02 11:55:00,150.59,150.755,150.563,150.671,103
2025-01-02 12:00:00,150.704,150.73,150.692,150.705,190
2025-01-02 12:05:00,150.646,150.678,150.453,150.594,357
2025-01-02 12:10:00,150.608,150.699,150.562,150.61,224
2025-01-02 12:15:00,150.709,150.788,150.643,150.702,452
2025-01-02 12:20:00,150.644,150.735,150.559,150.682,295
2025-01-02 12:25:00,150.704,150.744,150.577,150.696,323
2025-01-02 12:30:00,150.745,150.878,150.657,150.796,295
2025-01-02 12:35:00,150.852,150.972,150.816,150.89,346
2025-01-02 12:40:00,150.82,150.869,150.797,150.857,379
2025-01-02 12:45:00,150.792,150.856,150.713,150.805,187
