entry_time,exit_time,entry_price,exit_price,pnl,pnl_pct,direction,strategy,stop_loss,take_profit,exit_reason,size,bars_held,symbol
2023-01-01 20:00:00+00:00,2023-01-02 03:00:00+00:00,0.37192486988356677,0.380898368449851,0.17869655386163044,2.412718076393605,long,breakout_confirmed,0.37192486988356677,,partial_tp,255.42793099515043,7,XRPUSDT
2023-01-01 20:00:00+00:00,2023-01-02 04:00:00+00:00,0.37192486988356677,0.37740002972435926,0.1608803573701637,1.4721144736856475,long,breakout_confirmed,0.37758882413642747,,partial_trail_stop,255.42793099515043,8,XRPUSDT
2023-01-01 20:00:00+00:00,2023-01-02 05:00:00+00:00,0.37192486988356677,0.37740002972435926,0.2681339289502728,1.4721144736856475,long,breakout_confirmed,0.37758882413642747,,stop_loss,255.42793099515043,9,XRPUSDT
2023-01-01 22:00:00+00:00,2023-01-02 02:00:00+00:00,12.217714593717945,12.211605736421086,-0.020894299999999446,-0.04999999999999708,long,breakout_confirmed,12.217714593717945,,stop_loss,7.775594958556874,4,SOLUSDT
2023-01-03 03:00:00+00:00,2023-01-03 05:00:00+00:00,17646.43881,17162.848412836505,-0.5317715443353371,-2.7404418668850634,long,breakout_confirmed,17171.434129901456,,stop_loss,0.0053835224785504475,2,BTCUSDT
2023-01-04 19:00:00+00:00,2023-01-05 04:00:00+00:00,12.975476177328234,12.991657191698776,0.006129913818414313,0.12470459002355827,long,breakout_confirmed,12.975476177328234,,partial_tp,7.309681801175311,9,SOLUSDT
2023-01-04 19:00:00+00:00,2023-01-05 05:00:00+00:00,12.975476177328234,12.96898843923957,-0.020860561660375143,-0.049999999999998136,long,breakout_confirmed,12.975476177328234,,stop_loss,7.309681801175311,10,SOLUSDT
2023-01-05 06:00:00+00:00,2023-01-05 10:00:00+00:00,0.3841661043365143,0.3839740212843461,-0.0215172748793991,-0.04999999999999131,long,breakout_confirmed,0.3841661043365143,,stop_loss,254.66191677641456,4,XRPUSDT
2023-01-06 00:00:00+00:00,2023-01-06 06:00:00+00:00,13.593714649500471,13.424042702503918,-0.24768356576358042,-1.2481646950179894,long,breakout_confirmed,13.43075808154469,,stop_loss,6.96811514563083,6,SOLUSDT
2023-01-06 06:00:00+00:00,2023-01-06 12:00:00+00:00,1286.894866853062,1286.2514194196356,-0.020894299999998735,-0.04999999999999332,long,breakout_confirmed,1286.894866853062,,stop_loss,0.07382110415306142,6,ETHUSDT
2023-01-08 15:00:00+00:00,2023-01-08 22:00:00+00:00,1331.403150617525,1330.7374490422162,-0.02086056166037505,-0.049999999999997616,long,breakout_confirmed,1331.403150617525,,stop_loss,0.07123807843702992,7,ETHUSDT
2023-01-09 02:00:00+00:00,2023-01-09 15:00:00+00:00,0.06850673280665748,0.0698312532210703,0.35572870853293864,1.9334164105460048,long,multi_tf_trend_hold,0.0698661863142274,,stop_loss,1386.7250138480974,13,DOGEUSDT
2023-01-09 02:00:00+00:00,2023-01-09 14:00:00+00:00,0.06850673280665748,0.0698312532210703,0.17786435426646932,1.9334164105460048,long,multi_tf_trend_hold,0.0698661863142274,,partial_trail_stop,1386.7250138480974,12,DOGEUSDT
2023-01-09 02:00:00+00:00,2023-01-09 08:00:00+00:00,0.06850673280665748,0.06880224618150303,0.03525499113517047,0.4313639882368418,long,multi_tf_trend_hold,0.06850673280665748,,partial_tp,1386.7250138480974,6,DOGEUSDT
2023-01-12 00:00:00+00:00,2023-01-12 06:00:00+00:00,0.06813310279563349,0.06809903624423568,-0.02147667434366592,-0.049999999999998254,long,multi_tf_trend_hold,0.06813310279563349,,stop_loss,1433.1928864165466,6,DOGEUSDT
2023-01-12 00:00:00+00:00,2023-01-12 05:00:00+00:00,0.06813310279563349,0.06886741031818108,0.09931841482129988,1.077754413666087,long,multi_tf_trend_hold,0.06813310279563349,,partial_tp,1433.1928864165466,5,DOGEUSDT
2023-01-12 01:00:00+00:00,2023-01-12 07:00:00+00:00,15523.307775,15539.19262944375,0.003906374346142219,0.10232905688653375,long,breakout_confirmed,15523.307775,,partial_tp,0.00595362383481488,6,BTCUSDT
2023-01-12 01:00:00+00:00,2023-01-12 18:00:00+00:00,15523.307775,16364.023895,0.9893704769456483,5.415831034117346,long,breakout_confirmed,16372.21,,stop_loss,0.00595362383481488,17,BTCUSDT
2023-01-14 09:00:00+00:00,2023-01-14 23:00:00+00:00,14.167352693641568,14.554642766392712,0.4996290977568085,2.733679898609167,long,breakout_confirmed,14.56192372825684,,stop_loss,6.599121385243572,14,SOLUSDT
2023-01-14 09:00:00+00:00,2023-01-14 15:00:00+00:00,14.167352693641568,14.298903881041097,0.08115061325902628,0.928551651421582,long,breakout_confirmed,14.167352693641568,,partial_tp,6.599121385243572,6,SOLUSDT
2023-01-14 15:00:00+00:00,2023-01-14 17:00:00+00:00,0.06899061584742436,0.06775182599523227,-0.3633437697697441,-1.795591816330094,long,multi_tf_trend_hold,0.0677857188546596,,stop_loss,1419.9317694090305,2,DOGEUSDT
2023-01-14 20:00:00+00:00,2023-01-15 02:00:00+00:00,0.40049126804098595,0.39516050093644417,-0.2715855974767493,-1.3310570117089873,long,breakout_confirmed,0.3953581800264574,,stop_loss,243.88672792134867,6,XRPUSDT
2023-01-15 01:00:00+00:00,2023-01-15 09:00:00+00:00,14.93348518888982,14.962657896472763,0.02601829656665295,0.19535096606012828,long,breakout_confirmed,14.97014296795674,,stop_loss,6.441730919324611,8,SOLUSDT
2023-01-15 01:00:00+00:00,2023-01-15 08:00:00+00:00,14.93348518888982,14.962657896472763,0.013009148283326475,0.19535096606012828,long,breakout_confirmed,14.97014296795674,,partial_trail_stop,6.441730919324611,7,SOLUSDT
2023-01-15 01:00:00+00:00,2023-01-15 07:00:00+00:00,14.93348518888982,15.028295282701631,0.055265617213921585,0.6348825650046327,long,breakout_confirmed,14.93348518888982,,partial_tp,6.441730919324611,6,SOLUSDT
2023-01-15 02:00:00+00:00,2023-01-15 08:00:00+00:00,0.4037343002993733,0.40869405800276354,0.13498365552163455,1.2284707293169124,long,breakout_confirmed,0.4088985072563917,,partial_trail_stop,238.594538032409,6,XRPUSDT
2023-01-15 02:00:00+00:00,2023-01-15 07:00:00+00:00,0.4037343002993733,0.41010089144269607,0.11682601384304439,1.5769259977668184,long,breakout_confirmed,0.4037343002993733,,partial_tp,238.594538032409,5,XRPUSDT
2023-01-15 02:00:00+00:00,2023-01-15 14:00:00+00:00,0.4037343002993733,0.4114836513122565,0.3580092347908417,1.9194185401480588,long,breakout_confirmed,0.41168949606028665,,stop_loss,238.594538032409,12,XRPUSDT
2023-01-15 04:00:00+00:00,2023-01-15 06:00:00+00:00,16060.80639,16052.775986805,-0.021352945466649134,-0.04999999999999976,long,breakout_confirmed,16060.80639,,stop_loss,0.006044859671893439,2,BTCUSDT
2023-01-15 19:00:00+00:00,2023-01-15 23:00:00+00:00,15.437762457423036,15.16449952538185,-0.3533344441780484,-1.7700941622520667,long,breakout_confirmed,15.172085568165931,,stop_loss,6.256771537622699,4,SOLUSDT
2023-01-16 17:00:00+00:00,2023-01-16 23:00:00+00:00,0.07023865176647653,0.0690122561864333,-0.3472093925150782,-1.7460408894530834,long,multi_tf_trend_hold,0.0690467795762214,,stop_loss,1369.3350254628297,6,DOGEUSDT
2023-01-17 12:00:00+00:00,2023-01-17 20:00:00+00:00,0.07131696493900253,0.07335416319526503,0.5280891410621148,2.8565408777629826,long,multi_tf_trend_hold,0.07339085862457731,,stop_loss,1324.7363895990104,8,DOGEUSDT
2023-01-17 12:00:00+00:00,2023-01-17 18:00:00+00:00,0.07131696493900253,0.07161195929326752,0.03338695747773416,0.4136384021912711,long,multi_tf_trend_hold,0.07131696493900253,,partial_tp,1324.7363895990104,6,DOGEUSDT
