datetime,open,high,low,close,volume
2023-01-01 00:00:00+00:00,1201.2997761388924,1205.4752329019054,1197.4713814434774,1201.2997761388924,3644.030898173488
2023-01-01 01:00:00+00:00,1201.2997761388924,1205.5212706588547,1185.3503765528733,1191.2590204413787,6965.416244491482
2023-01-01 02:00:00+00:00,1191.2590204413787,1196.6641450073848,1183.6170195385728,1194.8925102863377,3916.391716818239
2023-01-01 03:00:00+00:00,1194.8925102863377,1195.7829013362527,1192.780649020558,1194.5276009238287,3420.770246827738
2023-01-01 04:00:00+00:00,1194.5276009238287,1195.863759418697,1190.9997656671896,1194.8187970499494,3614.974885069223
2023-01-01 05:00:00+00:00,1194.8187970499494,1203.1942191158237,1186.8424083159418,1199.5512930806526,5202.567387282646
2023-01-01 06:00:00+00:00,1199.5512930806526,1207.2283439697155,1196.9218059938373,1201.0840243659788,3561.6026555563617
2023-01-01 07:00:00+00:00,1201.0840243659788,1204.007564537776,1196.275222534929,1197.0818782149763,5143.2631495517935
2023-01-01 08:00:00+00:00,1197.0818782149763,1198.4977704302185,1193.79623608626,1194.8668504886339,4033.513992434808
2023-01-01 09:00:00+00:00,1194.8668504886339,1199.0375316238974,1191.8611392196672,1197.7839971343017,4157.985127262957
2023-01-01 10:00:00+00:00,1197.7839971343017,1198.4814082779694,1196.2959106688415,1196.8882108897938,4123.8047983854385
2023-01-01 11:00:00+00:00,1196.8882108897938,1202.470564523267,1196.4932957483431,1199.1789032681863,4642.917138333731
2023-01-01 12:00:00+00:00,1199.1789032681863,1206.5609902921651,1197.5262516834912,1203.2503568366076,4349.2204741820005
2023-01-01 13:00:00+00:00,1203.2503568366076,1204.146987462847,1200.1002387058847,1201.7615904842849,3866.9224741951675
2023-01-01 14:00:00+00:00,1201.7615904842849,1205.0531768094918,1200.033191278455,1201.4702929572577,3390.7186276099796
2023-01-01 15:00:00+00:00,1201.4702929572577,1203.0264803813461,1198.1487874436534,1198.2711492851317,4523.393539646111
2023-01-01 16:00:00+00:00,1198.2711492851317,1202.7039696517131,1193.9699802203347,1198.9000409790751,3981.0824967222547
2023-01-01 17:00:00+00:00,1198.9000409790751,1207.7121053057879,1195.8252389293923,1197.6883614049973,3613.9970835711038
2023-01-01 18:00:00+00:00,1197.6883614049973,1199.2480681461684,1190.4429929479518,1194.230440702065,4407.5119287594425
2023-01-01 19:00:00+00:00,1194.230440702065,1197.5982552402354,1191.4713348072673,1193.10036455411,4189.352633449026
2023-01-01 20:00:00+00:00,1193.10036455411,1197.9169805419265,1188.372924883673,1194.2125959464895,3594.5877475656766
2023-01-01 21:00:00+00:00,1194.2125959464895,1198.7964514798675,1190.6124889871398,1196.8808160349101,4612.843556892538
2023-01-01 22:00:00+00:00,1196.8808160349101,1207.3658659632688,1194.5847441299588,1200.6970160571382,4097.700516896445
2023-01-01 23:00:00+00:00,1200.6970160571382,1212.9111555480115,1197.6399848504323,1205.9507955082606,4636.981907046867
2023-01-02 00:00:00+00:00,1205.9507955082606,1207.7780800854468,1198.7342127716365,1200.0332104272075,5288.230329194888
2023-01-02 01:00:00+00:00,1200.0332104272075,1211.2381196341069,1194.5657424862559,1202.640539168163,3840.891948235239
2023-01-02 02:00:00+00:00,1202.640539168163,1207.702772868006,1200.8879233933003,1207.3875513457112,5150.601215132781
2023-01-02 03:00:00+00:00,1207.3875513457112,1217.3925283096817,1203.3048782265998,1209.8658825590344,4021.730928257469
2023-01-02 04:00:00+00:00,1209.8658825590344,1215.161952849952,1206.3045898134492,1208.295443534774,3436.819187895378
2023-01-02 05:00:00+00:00,1208.295443534774,1213.1671887891116,1207.8333980018165,1212.6468378087031,4123.434376954999
2023-01-02 06:00:00+00:00,1212.6468378087031,1214.1931048679876,1210.027206659091,1213.1773422630167,3579.773271806174
2023-01-02 07:00:00+00:00,1213.1773422630167,1213.210396617625,1207.067119339325,1211.5865107020202,3914.6221122850325
2023-01-02 08:00:00+00:00,1211.5865107020202,1215.5357808771412,1211.437011284322,1215.3000860214104,3939.878241000305
2023-01-02 09:00:00+00:00,1215.3000860214104,1223.4731804131254,1214.170031311338,1220.7793358867048,4646.282007216334
2023-01-02 10:00:00+00:00,1220.7793358867048,1232.7737051140803,1213.7023996549462,1224.7232317552932,5004.533104997257
2023-01-02 11:00:00+00:00,1224.7232317552932,1240.5802752500556,1218.9700218681182,1231.7110280632603,5747.33448142572
2023-01-02 12:00:00+00:00,1231.7110280632603,1238.7334476225496,1231.3300068643575,1236.2014517787736,4433.062570561424
2023-01-02 13:00:00+00:00,1236.2014517787736,1242.789225640758,1222.33520898661,1224.143565589436,6269.169004472636
2023-01-02 14:00:00+00:00,1224.143565589436,1227.7468831058086,1222.83848525139,1225.0204385132845,3564.7106943379204
2023-01-02 15:00:00+00:00,1225.0204385132845,1225.3477428701028,1216.3253579210293,1218.3885582778228,5552.579767232144
