datetime,open,high,low,close,volume
2023-01-01 00:00:00+00:00,0.07034460315448166,0.07055046200814023,0.07031020796710423,0.07034460315448166,314349996.63624465
2023-01-01 01:00:00+00:00,0.07034460315448166,0.07055066167299086,0.06945721453902097,0.0696274757961597,469391544.4384485
2023-01-01 02:00:00+00:00,0.0696274757961597,0.06986625035688201,0.06937103157996717,0.06950180670424018,292636971.7737615
2023-01-01 03:00:00+00:00,0.06950180670424018,0.06995637614509641,0.0690411453943996,0.06989080892624772,358120816.46208173
2023-01-01 04:00:00+00:00,0.06989080892624772,0.06993134103685968,0.06942393540202309,0.069543281165472,359691508.5454622
2023-01-01 05:00:00+00:00,0.069543281165472,0.06979111960211506,0.0687885358468169,0.06887189048396264,432488049.7257598
2023-01-01 06:00:00+00:00,0.06887189048396264,0.06889097193998438,0.06852550502363695,0.06881953331739972,265791601.98888946
2023-01-01 07:00:00+00:00,0.06881953331739972,0.06931279925803772,0.06856457041423691,0.06926743600650101,345519346.2369181
2023-01-01 08:00:00+00:00,0.06926743600650101,0.07025881619057588,0.06870412955047928,0.07010824590250686,543432219.010144
2023-01-01 09:00:00+00:00,0.07010824590250686,0.07027152214820494,0.06950759276717164,0.06970510199162554,402133776.16777235
2023-01-01 10:00:00+00:00,0.06970510199162554,0.0697942105955598,0.0683934616577771,0.0685305636248727,696863084.6975067
2023-01-01 11:00:00+00:00,0.0685305636248727,0.06929230830291948,0.06770962494179017,0.06794500576930344,393268553.21586293
2023-01-01 12:00:00+00:00,0.06794500576930344,0.06800186098824565,0.06745808964214695,0.06766247847701413,332526120.145229
2023-01-01 13:00:00+00:00,0.06766247847701413,0.067790585022973,0.06649664279332085,0.06656600967847974,609944627.2306668
2023-01-01 14:00:00+00:00,0.06656600967847974,0.06668046269673081,0.06615988113861407,0.06638230409510142,257114482.2509583
2023-01-01 15:00:00+00:00,0.06638230409510142,0.06640808821406428,0.06561569407808031,0.06575708344894812,455458415.4415669
2023-01-01 16:00:00+00:00,0.06575708344894812,0.06725330353033154,0.06572378274365598,0.06702384848598067,692334912.6774365
2023-01-01 17:00:00+00:00,0.06702384848598067,0.06718588334474164,0.06698424477409398,0.06708033943964649,227534792.5491449
2023-01-01 18:00:00+00:00,0.06708033943964649,0.0672784613475138,0.06682856201199032,0.06687631351384331,297443196.18375444
2023-01-01 19:00:00+00:00,0.06687631351384331,0.06736500911323179,0.06661636845240158,0.06687998068680036,229728560.73660016
2023-01-01 20:00:00+00:00,0.06687998068680036,0.06786959835508827,0.06680898266589534,0.06772317005060814,481962003.62532806
2023-01-01 21:00:00+00:00,0.06772317005060814,0.06795868214949895,0.06685524078575102,0.06691421775329028,543971209.4820656
2023-01-01 22:00:00+00:00,0.06691421775329028,0.0679032886910983,0.06674325711491624,0.06743675776384306,433216964.4768113
2023-01-01 23:00:00+00:00,0.06743675776384306,0.067659288900024,0.06731677481649631,0.06757619895300976,287018073.78723365
2023-01-02 00:00:00+00:00,0.06757619895300976,0.06804082960954244,0.06754185607452368,0.06789225180992658,330028473.14443856
2023-01-02 01:00:00+00:00,0.06789225180992658,0.06793658719734455,0.06767985012868896,0.0677048926969452,268264214.76116544
2023-01-02 02:00:00+00:00,0.0677048926969452,0.06807900692168466,0.06736706743772793,0.06741788199102386,322937738.741606
2023-01-02 03:00:00+00:00,0.06741788199102386,0.06781202471875285,0.06626670276224984,0.06631091616835469,544175374.3427442
2023-01-02 04:00:00+00:00,0.06631091616835469,0.06642741432012869,0.06609411199353343,0.06627551085962807,218232438.89970335
2023-01-02 05:00:00+00:00,0.06627551085962807,0.06675335081464774,0.06597826932489564,0.06675258619503498,399572230.3504697
2023-01-02 06:00:00+00:00,0.06675258619503498,0.06765635745906673,0.06667597838870093,0.06710970284609619,362253938.1491186
2023-01-02 07:00:00+00:00,0.06710970284609619,0.0673097476054265,0.06649464311685847,0.06650805250946341,388748940.82157415
2023-01-02 08:00:00+00:00,0.06650805250946341,0.06679298540869719,0.06620189422250125,0.06623008675571476,312028682.9953352
2023-01-02 09:00:00+00:00,0.06623008675571476,0.06630697523370871,0.06549262572765512,0.0656565834228438,380090659.7828343
2023-01-02 10:00:00+00:00,0.0656565834228438,0.06586753077988301,0.06554580558991861,0.06573623528848226,276976246.08480346
2023-01-02 11:00:00+00:00,0.06573623528848226,0.06683623560172922,0.06561746214955155,0.06663100690375497,545612283.7937304
2023-01-02 12:00:00+00:00,0.06663100690375497,0.06733885912924786,0.06635990483648584,0.06717374719576248,404620962.1398302
2023-01-02 13:00:00+00:00,0.06717374719576248,0.0673369545890595,0.06546961696856955,0.06557841121001884,788686434.7072767
2023-01-02 14:00:00+00:00,0.06557841121001884,0.06599210484136514,0.0655651891571793,0.06594054926953051,376032077.9347938
2023-01-02 15:00:00+00:00,0.06594054926953051,0.06617896080283749,0.06545331612884053,0.06588119260574482,221369725.46102437
2023-01-02 16:00:00+00:00,0.06588119260574482,0.0659429394204812,0.06479325093620851,0.06501753389831301,512420783.67172945
2023-01-02 17:00:00+00:00,0.06501753389831301,0.06507099346195772,0.06375255087518517,0.06377156410505733,592360367.6426374
2023-01-02 18:00:00+00:00,0.06377156410505733,0.06392850685395432,0.06365023030940593,0.06385428179485717,270187070.69520426
2023-01-02 19:00:00+00:00,0.06385428179485717,0.06409953813907984,0.06364777042531877,0.06407241458184382,292093302.6843704
2023-01-02 20:00:00+00:00,0.06407241458184382,0.0648464826199491,0.06400080143458245,0.06460329921952927,390351800.39843816
2023-01-02 21:00:00+00:00,0.06460329921952927,0.06461893080600088,0.06362095777903633,0.06365325454716006,563587673.1986428
2023-01-02 22:00:00+00:00,0.06365325454716006,0.06424009416890242,0.06353352068441706,0.06385754709189312,316767389.8500648
2023-01-02 23:00:00+00:00,0.06385754709189312,0.06391505076705908,0.06313518646590606,0.06324254776716934,458413839.01073486
2023-01-03 00:00:00+00:00,0.06324254776716934,0.06338330091813882,0.06311113220686125,0.06313526877435316,258138384.4172937
2023-01-03 01:00:00+00:00,0.06313526877435316,0.06334859619815583,0.06251010686494535,0.06253183331905451,504598793.4523856
2023-01-03 02:00:00+00:00,0.06253183331905451,0.06257672329280545,0.06225430371188748,0.06231776141611504,276247174.45244557
2023-01-03 03:00:00+00:00,0.06231776141611504,0.06241548654620262,0.06147066083935494,0.06164453829210287,454663590.1434355
2023-01-03 04:00:00+00:00,0.06164453829210287,0.06166536012033354,0.060900448891451,0.06115760595550974,369408357.35240257
2023-01-03 05:00:00+00:00,0.06115760595550974,0.06125367379127764,0.06092396358026085,0.06108549922048395,266138012.54168147
2023-01-03 06:00:00+00:00,0.06108549922048395,0.06124204484286445,0.06003353233661497,0.06049237072872885,415990530.54501885
2023-01-03 07:00:00+00:00,0.06049237072872885,0.06056133474032656,0.060205347994512486,0.06022533099119185,305713435.4993823
2023-01-03 08:00:00+00:00,0.06022533099119185,0.06056975586847053,0.060149777282891025,0.060286374714214,234269108.19492236
2023-01-03 09:00:00+00:00,0.060286374714214,0.06030200457765227,0.05929372554384333,0.05951391089995657,570097427.0517955
2023-01-03 10:00:00+00:00,0.05951391089995657,0.06081432200112496,0.05940670166813745,0.06079568651201074,655209114.4286513
2023-01-03 11:00:00+00:00,0.06079568651201074,0.060871302898380476,0.05991893926743984,0.06027735763467933,394842201.6841715
2023-01-03 12:00:00+00:00,0.06027735763467933,0.06039674801532143,0.05997229527376617,0.05999932124441931,337395641.26084656
2023-01-03 13:00:00+00:00,0.05999932124441931,0.060476533549076374,0.059973930572666354,0.0604386241534609,432496781.7389871
2023-01-03 14:00:00+00:00,0.0604386241534609,0.0608191932163802,0.06003259996794787,0.06027236657627532,259677703.13592392
2023-01-03 15:00:00+00:00,0.06027236657627532,0.06062359035272231,0.06005786907271387,0.06054644205714588,291790514.50306606
2023-01-03 16:00:00+00:00,0.06054644205714588,0.061490216882703196,0.06038050017163382,0.06144384541072803,567360858.4301088
2023-01-03 17:00:00+00:00,0.06144384541072803,0.06237190238894388,0.06111265469555734,0.06235957652586831,533592222.01568377
2023-01-03 18:00:00+00:00,0.06235957652586831,0.0626102930665778,0.062110577164646345,0.06259231174723603,343282916.4084444
2023-01-03 19:00:00+00:00,0.06259231174723603,0.06259303583368274,0.06238578972734827,0.06257106753952192,237715369.4991038
2023-01-03 20:00:00+00:00,0.06257106753952192,0.06292387345506487,0.061109391177196264,0.06115086944403751,696369708.3810452
2023-01-03 21:00:00+00:00,0.06115086944403751,0.06142196738083544,0.060853679000681976,0.061065260909442,286558343.9064876
2023-01-03 22:00:00+00:00,0.061065260909442,0.06135534033160573,0.060962000383584326,0.06101276345917563,271905105.83449256
2023-01-03 23:00:00+00:00,0.06101276345917563,0.061349612639579706,0.0608993606605947,0.061232710240688465,276716327.0881995
2023-01-04 00:00:00+00:00,0.061232710240688465,0.062123093651554044,0.06115978238265669,0.06201352491930208,490023720.3019216
2023-01-04 01:00:00+00:00,0.06201352491930208,0.06232856190810184,0.06082231807399565,0.06089844943559329,659953957.0343292
2023-01-04 02:00:00+00:00,0.06089844943559329,0.0614492074972842,0.06061301979957903,0.061341325826912464,436138821.87289524
2023-01-04 03:00:00+00:00,0.061341325826912464,0.06317979282149973,0.061227988338294626,0.06300995076719326,760414757.7386607
2023-01-04 04:00:00+00:00,0.06300995076719326,0.063349992285722,0.06289992844870539,0.06330081078466127,372937316.5418438
2023-01-04 05:00:00+00:00,0.06330081078466127,0.06439929539393295,0.06308086636469082,0.06439169269586097,606079562.7795994
2023-01-04 06:00:00+00:00,0.06439169269586097,0.06528436548947476,0.0641184108541038,0.06524647121775687,595573145.4083556
2023-01-04 07:00:00+00:00,0.06524647121775687,0.0661895124318245,0.06501255837884196,0.06593825667778058,435295465.9237072
2023-01-04 08:00:00+00:00,0.06593825667778058,0.0661246700278561,0.06577403049492289,0.06610737708492424,270820476.8530377
2023-01-04 09:00:00+00:00,0.06610737708492424,0.0661554069079678,0.06490847180918394,0.06527333545796435,485480705.9186734
2023-01-04 10:00:00+00:00,0.06527333545796435,0.06558432688498962,0.06421466403134454,0.064428823587113,506513815.5607209
2023-01-04 11:00:00+00:00,0.064428823587113,0.06491374997615419,0.06433760149836262,0.06462545896098594,310795850.54670185
2023-01-04 12:00:00+00:00,0.06462545896098594,0.06480186753999696,0.06343569648894457,0.06402683288588296,482216949.76142144
2023-01-04 13:00:00+00:00,0.06402683288588296,0.06466265427919424,0.06394161364516389,0.06459066742415999,483726106.8176176
2023-01-04 14:00:00+00:00,0.06459066742415999,0.06503926925233848,0.06456712929894301,0.0649258768787605,304503614.4684774
2023-01-04 15:00:00+00:00,0.0649258768787605,0.06515556475682566,0.0648365622102189,0.06509327052566143,316508194.29240847
2023-01-04 16:00:00+00:00,0.06509327052566143,0.06512416150869219,0.06491914639482853,0.06498631128275494,253770891.6825916
2023-01-04 17:00:00+00:00,0.06498631128275494,0.06547169099864532,0.0649699732954543,0.06511766026152084,265847636.80701667
2023-01-04 18:00:00+00:00,0.06511766026152084,0.06637044285311701,0.06495169307615378,0.06617328619761312,554587223.5639246
2023-01-04 19:00:00+00:00,0.06617328619761312,0.06632488646865285,0.06537445662623521,0.06563800652249424,367173195.6973866
2023-01-04 20:00:00+00:00,0.06563800652249424,0.06674074393133704,0.06528334479299479,0.0665371627757823,570611047.9484279
2023-01-04 21:00:00+00:00,0.0665371627757823,0.06712448285252998,0.06640519477849312,0.06698576075475984,372137692.1218033
2023-01-04 22:00:00+00:00,0.06698576075475984,0.06718177073554225,0.06648134183909993,0.0667912317444328,303660777.4177499
2023-01-04 23:00:00+00:00,0.0667912317444328,0.0670701731976975,0.06554651582096326,0.06587215137636639,531620472.8572465
2023-01-05 00:00:00+00:00,0.06587215137636639,0.0661514526092201,0.0658201620153493,0.06591323718629864,245801604.25977045
2023-01-05 01:00:00+00:00,0.06591323718629864,0.06591999187103274,0.0657842978465493,0.06586807550934111,251824243.1552064
2023-01-05 02:00:00+00:00,0.06586807550934111,0.0659554140059857,0.06546591946943339,0.06555439731672696,315855449.3330734
2023-01-05 03:00:00+00:00,0.06555439731672696,0.06630288624706551,0.06548582522968086,0.06615389108823555,459116597.08057946
2023-01-05 04:00:00+00:00,0.06615389108823555,0.06639033653771753,0.06512156727428428,0.06517435496270274,541376422.6049954
2023-01-05 05:00:00+00:00,0.06517435496270274,0.06577501562958873,0.0651310347607371,0.06524094504170184,254363762.9435943
2023-01-05 06:00:00+00:00,0.06524094504170184,0.06524539677679046,0.06475118803668639,0.0647959031847561,424418390.91265655
2023-01-05 07:00:00+00:00,0.0647959031847561,0.06514062909471559,0.0645687444094768,0.06463087159287206,324661313.9934198
2023-01-05 08:00:00+00:00,0.06463087159287206,0.0655072814266784,0.06451891029962539,0.06532310742936258,508063958.3664533
2023-01-05 09:00:00+00:00,0.06532310742936258,0.06541571558955042,0.06516980140108576,0.06531909509031525,204423721.75992137
2023-01-05 10:00:00+00:00,0.06531909509031525,0.06535782939103871,0.06468581841700446,0.0650876006164174,330651907.2807763
2023-01-05 11:00:00+00:00,0.0650876006164174,0.06540802404052484,0.0649591229189302,0.065210256233038,307276902.7581259
2023-01-05 12:00:00+00:00,0.065210256233038,0.06682706210119378,0.06507979069646183,0.06652173193393109,671914085.497983
2023-01-05 13:00:00+00:00,0.06652173193393109,0.0666505313578789,0.06575824512795743,0.06588386295560818,484667000.474941
2023-01-05 14:00:00+00:00,0.06588386295560818,0.06628223827122001,0.06586443459497034,0.06626011999019975,363090221.21261084
