time,open,high,low,close
2017-01-01 00:00:00,8.0441,8.1842,8.0441,8.1842
2017-01-01 00:15:00,8.172,8.2186,8.172,8.1981
2017-01-01 00:30:00,8.206,8.261,8.206,8.261
2017-01-01 00:45:00,8.2639,8.2639,8.1794,8.1794
2017-01-01 01:00:00,8.199,8.2833,8.199,8.2668
2017-01-01 01:15:00,8.219,8.231,8.2184,8.231
2017-01-01 01:45:00,8.2432,8.2432,8.2432,8.2432
2017-01-01 02:15:00,8.26,8.417,8.255,8.417
2017-01-01 02:30:00,8.423,8.4889,8.423,8.4889
2017-01-01 03:00:00,8.423,8.423,8.4091,8.4091
2017-01-01 03:15:00,8.4521,8.55,8.4491,8.55
2017-01-01 03:30:00,8.57,8.5771,8.529,8.5771
2017-01-01 03:45:00,8.5699,8.57,8.5699,8.57
2017-01-01 04:00:00,8.57,8.5868,8.53,8.53
2017-01-01 04:15:00,8.5301,8.5301,8.443,8.5229
2017-01-01 04:30:00,8.441,8.441,8.441,8.441
2017-01-01 04:45:00,8.44,8.4418,8.44,8.44
2017-01-01 05:00:00,8.44,8.44,8.42,8.42
2017-01-01 05:30:00,8.4361,8.4361,8.4361,8.4361
2017-01-01 05:45:00,8.42,8.42,8.349,8.349
2017-01-01 06:15:00,8.335,8.3827,8.3181,8.3827
2017-01-01 06:30:00,8.3827,8.423,8.3827,8.423
2017-01-01 06:45:00,8.3941,8.419,8.389,8.419
2017-01-01 07:00:00,8.45,8.4657,8.45,8.4654
2017-01-01 07:15:00,8.411,8.4558,8.411,8.44
2017-01-01 07:30:00,8.438,8.44,8.389,8.4399
2017-01-01 07:45:00,8.3841,8.3841,8.384,8.384
2017-01-01 08:00:00,8.4137,8.4271,8.342,8.342
2017-01-01 08:15:00,8.3508,8.363,8.3508,8.363
2017-01-01 08:30:00,8.3508,8.3508,8.35,8.35
2017-01-01 08:45:00,8.35,8.35,8.35,8.35
2017-01-01 09:00:00,8.35,8.3731,8.3347,8.3731
2017-01-01 09:15:00,8.3347,8.3347,8.3346,8.3346
2017-01-01 09:30:00,8.3347,8.3347,8.3346,8.3346
2017-01-01 09:45:00,8.3346,8.3346,8.3346,8.3346
2017-01-01 10:00:00,8.3346,8.345,8.03,8.239
2017-01-01 10:15:00,8.1743,8.204,8.1743,8.204
2017-01-01 10:30:00,8.164,8.164,8.159,8.159
2017-01-01 10:45:00,8.16,8.178,8.16,8.178
2017-01-01 11:00:00,8.2381,8.2381,8.217,8.217
2017-01-01 11:15:00,8.184,8.184,8.184,8.184
2017-01-01 11:30:00,8.226,8.302,8.226,8.302
2017-01-01 11:45:00,8.247,8.2599,8.242,8.242
2017-01-01 12:00:00,8.21,8.21,8.21,8.21
2017-01-01 12:15:00,8.237,8.237,8.235,8.235
2017-01-01 12:30:00,8.2339,8.2339,8.2256,8.231
2017-01-01 13:00:00,8.282,8.282,8.282,8.282
2017-01-01 13:45:00,8.3149,8.3149,8.31,8.31
2017-01-01 14:00:00,8.315,8.315,8.315,8.315
2017-01-01 14:30:00,8.3147,8.3147,8.29,8.29
2017-01-01 15:00:00,8.2738,8.2738,8.2738,8.2738
2017-01-01 15:45:00,8.315,8.532,8.315,8.4391
2017-01-01 16:00:00,8.4377,8.4499,8.4377,8.4466
2017-01-01 16:15:00,8.423,8.4691,8.4001,8.4691
2017-01-01 16:30:00,8.4092,8.48,8.361,8.361
2017-01-01 16:45:00,8.361,8.377,8.3311,8.3311
2017-01-01 17:00:00,8.3311,8.3311,8.268,8.282
2017-01-01 17:15:00,8.276,8.276,8.222,8.231
2017-01-01 17:30:00,8.2999,8.2999,8.269,8.269
2017-01-01 17:45:00,8.269,8.3131,8.269,8.3131
2017-01-01 18:00:00,8.32,8.32,8.31,8.31
2017-01-01 18:15:00,8.3417,8.3417,8.3417,8.3417
2017-01-01 18:30:00,8.315,8.315,8.3011,8.3011
2017-01-01 18:45:00,8.326,8.3607,8.314,8.3607
2017-01-01 19:00:00,8.3318,8.3318,8.3011,8.3011
2017-01-01 19:30:00,8.3031,8.3571,8.3031,8.3211
