time,open,high,low,close,volume
2025-04-27 06:15:00+00:00,3006.254542991312,3009.772280926263,3004.5581588921127,3005.5363558300737,5.470442221725316
2025-04-27 06:30:00+00:00,3010.766145069803,3010.766145069803,3003.9639889119812,3005.6042356641983,4.896268819929252
2025-04-27 06:45:00+00:00,3012.0053901582332,3012.6435761281236,3009.7225222664892,3009.7225222664892,6.340544318364066
2025-04-27 07:00:00+00:00,3017.171358569067,3020.8084136381094,3014.0441634691388,3014.0441634691388,5.073796001356833
2025-04-27 07:15:00+00:00,3019.849292939001,3020.065000287856,3018.28778728285,3019.419673275663,17.345047695429955
2025-04-27 07:30:00+00:00,3010.3594465848655,3013.865762771166,3008.8354645156164,3012.7588475626962,5.477628568572319
2025-04-27 07:45:00+00:00,3009.9861250683025,3013.5303415930102,3009.0863679159975,3010.6692861981664,4.788075375244327
2025-04-27 08:00:00+00:00,3021.575169800441,3021.575169800441,3012.26431061789,3015.595591121264,1.1111343552209065
2025-04-27 08:15:00+00:00,3015.6590744990945,3020.655673687278,3015.6590744990945,3016.650145095687,13.456956498026582
2025-04-27 08:30:00+00:00,3005.204771830206,3017.1676998922744,3005.204771830206,3017.1676998922744,2.238642894828767
2025-04-27 08:45:00+00:00,3018.1118492016344,3023.8904516616863,3018.1118492016344,3023.8904516616863,2.243870392241764
2025-04-27 09:00:00+00:00,3032.21058508882,3033.2969717671126,3028.075606624991,3028.075606624991,5.405334626385171
2025-04-27 09:15:00+00:00,3015.339835538419,3029.251374465901,3015.339835538419,3029.251374465901,2.4444632689096237
2025-04-27 09:30:00+00:00,3044.9746263069824,3045.3647397319824,3042.7237052787514,3042.7237052787514,5.819483561109707
2025-04-27 09:45:00+00:00,3048.186702538761,3049.680643935331,3048.0377990792053,3048.367276809865,3.2340838374277094
2025-04-27 10:00:00+00:00,3042.439337280998,3054.171066260796,3042.439337280998,3054.171066260796,12.661231449978265
2025-04-27 10:15:00+00:00,3048.1361806621303,3048.530678302285,3043.6722811590257,3046.4585382470846,5.023804497150973
2025-04-27 10:30:00+00:00,3044.6501348821284,3049.579412882864,3044.6501348821284,3048.1015557823544,4.226784721210926
2025-04-27 10:45:00+00:00,3055.459437460059,3055.459437460059,3050.6723394242954,3051.9197215445597,3.913166568886888
2025-04-27 11:00:00+00:00,3051.906868304011,3051.906868304011,3046.87565219529,3050.997280071016,6.523568727909259
2025-04-27 11:15:00+00:00,3043.936755523975,3047.2061155620877,3042.8331387258286,3046.1967972604234,4.515170345533498
2025-04-27 11:30:00+00:00,3048.0576539830545,3049.0241198791527,3046.488538127601,3049.0241198791527,4.856598899028352
2025-04-27 11:45:00+00:00,3040.1517066032607,3043.5433489225093,3038.3702187321514,3043.5433489225093,4.769033654394496
2025-04-27 12:00:00+00:00,3044.8106256126994,3047.1034383052543,3044.3611052251363,3044.3611052251363,6.913665674259671
2025-04-27 12:15:00+00:00,3037.9415533644437,3045.6425714687803,3037.456558430345,3045.6425714687803,4.283407857947962
2025-04-27 12:30:00+00:00,3046.6102474383356,3046.6102474383356,3041.9017050584043,3041.9017050584043,5.211141327977971
2025-04-27 12:45:00+00:00,3038.5170366510865,3042.4752693057494,3037.692200403234,3042.4752693057494,4.171164481418256
2025-04-27 13:00:00+00:00,3042.046708826042,3042.046708826042,3036.6099023466045,3036.6099023466045,6.424880517322709
2025-04-27 13:15:00+00:00,3034.5794344586093,3036.75695480222,3033.6440768047405,3035.437491494748,2.680958784819969
2025-04-27 13:30:00+00:00,3028.9972165267914,3036.0986469774434,3028.9972165267914,3033.719814860923,3.7007796198965854
2025-04-27 13:45:00+00:00,3049.4763536200135,3049.6156580176466,3042.2263623698996,3042.2263623698996,6.257632574209673
2025-04-27 14:00:00+00:00,3039.892399250466,3042.0104905369485,3039.892399250466,3041.9995630966905,4.935023426338653
2025-04-27 14:15:00+00:00,3035.048876799928,3044.853199150398,3035.048876799928,3044.853199150398,6.130308091313927
2025-04-27 14:30:00+00:00,3037.067909312987,3046.7840517259083,3037.067909312987,3046.7840517259083,4.565539651107894
2025-04-27 14:45:00+00:00,3049.7255724080696,3053.4457907170868,3046.946313213099,3047.999780182984,5.425092258361216
2025-04-27 15:00:00+00:00,3047.598914865963,3047.598914865963,3042.699450075997,3043.689286549547,10.798861569173317
2025-04-27 15:15:00+00:00,3045.0785701381747,3046.089242235417,3042.94443718115,3046.089242235417,4.432935363561419
2025-04-27 15:30:00+00:00,3057.4249916897516,3058.1238931570842,3049.9771279832844,3049.9771279832844,2.5114711890601766
2025-04-27 15:45:00+00:00,3054.767561761582,3054.767561761582,3048.829591016942,3052.4792049156163,4.6313613794184425
2025-04-27 16:00:00+00:00,3054.413443869255,3055.9640990474513,3049.013963443367,3050.287029280152,3.16785701826058
